,open,close,high,low,volume
2013-10-30,5.037,5.145,5.172,5.0011,44383354.0
2013-10-31,5.1989,5.154,5.2349,5.127,45422144.0
2013-11-01,5.172,5.127,5.1809,5.082,27539587.0
2013-11-04,5.145,5.1,5.172,5.082,22211499.0
2013-11-05,5.064,5.037,5.082,4.9831,38703033.0
2013-11-06,5.019,4.9831,5.064,4.9651,39678216.0
2013-11-07,4.9651,5.136,5.1899,4.9561,59075900.0
2013-11-08,5.064,5.0011,5.109,4.9921,33038080.0
2013-11-11,5.0011,4.9831,5.019,4.9471,19829980.0
2013-11-12,4.9831,5.028,5.046,4.9741,19971334.0
2013-11-13,5.01,4.8841,5.01,4.8661,30605650.0
2013-11-14,4.8751,4.8931,4.9291,4.8481,20592712.0
2013-11-15,4.9111,4.9651,5.028,4.8841,33173563.0
2013-11-18,4.9741,5.109,5.118,4.9741,51530834.0
2013-11-19,5.163,5.172,5.2439,5.118,69210715.0
2013-11-20,5.2079,5.1989,5.2349,5.127,33932308.0
2013-11-21,5.1809,5.136,5.1809,5.082,34567443.0
2013-11-22,5.136,5.109,5.154,5.091,22419481.0
2013-11-25,5.091,5.082,5.145,5.064,22280384.0
2013-11-26,5.082,5.055,5.109,5.037,20279843.0
2013-11-27,5.055,5.064,5.1,5.0011,26598072.0
2013-11-28,5.064,5.1989,5.2799,5.064,81710568.0
2013-11-29,5.1989,5.154,5.2169,5.145,34775744.0
2013-12-02,5.109,5.037,5.172,5.01,50433123.0
2013-12-03,5.028,5.136,5.154,5.01,44005239.0
2013-12-04,5.154,5.4058,5.5767,5.136,169639380.0
2013-12-05,5.3878,5.3159,5.3968,5.2799,67821235.0
2013-12-06,5.3339,5.3339,5.3518,5.2709,34303462.0
2013-12-09,5.3428,5.3159,5.3878,5.2889,33537357.0
2013-12-10,5.3069,5.2439,5.3249,5.2169,49853649.0
2013-12-11,5.2259,5.136,5.2259,5.109,39374801.0
2013-12-12,5.136,5.145,5.1809,5.118,23758560.0
2013-12-13,5.109,5.109,5.145,5.082,28692978.0
2013-12-16,5.163,5.055,5.1809,5.046,34726530.0
2013-12-17,5.064,5.019,5.1,5.01,24248490.0
2013-12-18,5.019,5.0011,5.055,4.9831,27351808.0
2013-12-19,5.028,4.9651,5.073,4.9561,29389641.0
2013-12-20,4.9921,4.8751,5.0011,4.8302,35427895.0
2013-12-23,4.8751,4.8122,4.9111,4.7852,27032305.0
2013-12-24,4.8391,4.8302,4.9111,4.7942,28654490.0
2013-12-25,4.8391,4.8841,4.9021,4.8122,22174739.0
2013-12-26,4.9111,4.8212,4.9111,4.8122,23078420.0
2013-12-27,4.8391,4.9111,4.9291,4.8212,32408798.0
2013-12-30,4.9921,4.8931,5.028,4.8751,29689306.0
2013-12-31,4.8751,4.9021,4.9471,4.8391,25964086.0
2014-01-02,4.8751,4.8481,4.8841,4.8302,23405289.0
2014-01-03,4.8302,4.7942,4.8571,4.7852,22340081.0
2014-01-06,4.7942,4.6413,4.7942,4.6323,36101306.0
2014-01-07,4.6233,4.6593,4.6862,4.5963,15703971.0
2014-01-08,4.6503,4.6503,4.7042,4.6323,17845513.0
2014-01-09,4.6413,4.5783,4.6682,4.5693,20705849.0
2014-01-10,4.5603,4.5153,4.5783,4.5063,20779200.0
2014-01-13,4.5603,4.5423,4.5693,4.5153,15670141.0
2014-01-14,4.5423,4.5873,4.6143,4.5243,17580292.0
2014-01-15,4.5873,4.5693,4.6143,4.5513,10850099.0
2014-01-16,4.5783,4.5783,4.6323,4.5423,17568578.0
2014-01-17,4.5603,4.5243,4.5693,4.5153,18197009.0
2014-01-20,4.5153,4.4973,4.5423,4.4794,17239656.0
2014-01-21,4.5243,4.5243,4.5603,4.5063,11352529.0
2014-01-22,4.5333,4.6593,4.6682,4.5333,31044747.0
2014-01-23,4.6413,4.5963,4.6593,4.5963,18788671.0
2014-01-24,4.5873,4.6233,4.6772,4.5783,21239516.0
2014-01-27,4.5963,4.5963,4.6323,4.5693,21156421.0
2014-01-28,4.5963,4.6143,4.6323,4.5783,14663988.0
2014-01-29,4.6233,4.5963,4.6413,4.5873,15652076.0
2014-01-30,4.6053,4.5423,4.6053,4.5333,17562655.0
2014-02-07,4.5243,4.5603,4.5693,4.5063,19629201.0
2014-02-10,4.5693,4.6413,4.6593,4.5693,38249603.0
2014-02-11,4.6503,4.7222,4.7762,4.6233,58091048.0
2014-02-12,4.7132,4.7042,4.7222,4.6682,29438485.0
2014-02-13,4.6772,4.6323,4.7042,4.6323,34791869.0
2014-02-14,4.6503,4.6862,4.6952,4.6233,28152906.0
2014-02-17,4.7132,4.6952,4.7222,4.6682,28117316.0
2014-02-18,4.7042,4.6323,4.7042,4.6143,33373452.0
2014-02-19,4.6233,4.6772,4.7132,4.5873,37252401.0
2014-02-20,4.6772,4.7042,4.7852,4.6503,64007882.0
2014-02-21,4.6772,4.6143,4.6862,4.5873,37261410.0
2014-02-24,4.5873,4.5153,4.5873,4.4884,48521913.0
2014-02-25,4.5153,4.4344,4.5333,4.4254,43224226.0
2014-02-26,4.4344,4.4434,4.4524,4.4074,27956584.0
2014-02-27,4.4524,4.4254,4.4614,4.4164,29395325.0
2014-02-28,4.4254,4.4973,4.5153,4.4164,28563179.0
2014-03-03,4.4794,4.4884,4.5153,4.4614,23733945.0
2014-03-04,4.4704,4.5243,4.5873,4.4344,33062033.0
2014-03-05,4.5243,4.4973,4.5603,4.4794,24219345.0
2014-03-06,4.4973,4.5063,4.5423,4.4524,26875659.0
2014-03-07,4.5153,4.4794,4.5243,4.4614,24450602.0
2014-03-10,4.4524,4.3354,4.4614,4.3264,35147666.0
2014-03-11,4.3175,4.3444,4.3714,4.3085,20374854.0
2014-03-12,4.3264,4.3534,4.3894,4.2995,24644155.0
2014-03-13,4.3354,4.3804,4.4524,4.3354,25528015.0
2014-03-14,4.4524,4.4434,4.5603,4.4074,47976109.0
2014-03-17,4.4254,4.4434,4.4524,4.3714,22554469.0
2014-03-18,4.4524,4.4164,4.4614,4.4074,16988930.0
2014-03-19,4.3984,4.3804,4.4074,4.3624,19334305.0
2014-03-20,4.3894,4.3264,4.4254,4.3264,19262780.0
2014-03-21,4.3264,4.4434,4.4524,4.3175,35383808.0
2014-03-24,4.4434,4.4884,4.5153,4.4254,44880056.0
2014-03-25,4.4614,4.4973,4.5513,4.4524,35467593.0
2014-03-26,4.4973,4.4614,4.5153,4.4434,22633490.0
2014-03-27,4.4614,4.4164,4.4794,4.4164,20652648.0
2014-03-28,4.4254,4.4254,4.4614,4.4164,18081045.0
2014-03-31,4.4164,4.3804,4.4434,4.3624,23276417.0
2014-04-01,4.3714,4.3894,4.4434,4.3624,25120818.0
2014-04-02,4.3984,4.4524,4.4704,4.3894,29825017.0
2014-04-03,4.4884,4.4344,4.5063,4.4254,26221767.0
2014-04-04,4.4254,4.4524,4.4704,4.4164,16168746.0
2014-04-08,4.4434,4.5333,4.5513,4.4434,48584609.0
2014-04-09,4.5333,4.5243,4.5603,4.4973,26242648.0
2014-04-10,4.5243,4.5963,4.6503,4.5063,70717432.0
2014-04-11,4.5693,4.5243,4.5783,4.5153,39162765.0
2014-04-14,4.5153,4.5153,4.5333,4.4884,21135981.0
2014-04-15,4.4973,4.4344,4.5063,4.4254,34738854.0
2014-04-16,4.4254,4.4434,4.4704,4.4164,22264819.0
2014-04-17,4.4614,4.4344,4.4704,4.4164,15059912.0
2014-04-18,4.4254,4.4254,4.4434,4.3984,16431308.0
2014-04-21,4.4074,4.3894,4.4524,4.3894,21545757.0
2014-04-22,4.3894,4.3804,4.4074,4.3354,21839322.0
2014-04-23,4.3714,4.3624,4.3804,4.3444,17815184.0
2014-04-24,4.3534,4.3624,4.4164,4.3444,21578609.0
2014-04-25,4.3804,4.3175,4.3894,4.3175,19005746.0
2014-04-28,4.3354,4.2095,4.3444,4.2005,32534496.0
2014-04-29,4.1645,4.1286,4.1645,4.0656,37984684.0
2014-04-30,4.1286,4.0746,4.1376,4.0656,23485938.0
2014-05-05,4.0746,4.0836,4.0926,4.0296,22731377.0
2014-05-06,4.0836,4.0836,4.1106,4.0656,19801972.0
2014-05-07,4.0836,4.0386,4.0836,4.0386,14387715.0
2014-05-08,4.0386,4.0566,4.1016,4.0296,15842954.0
2014-05-09,4.0566,4.0746,4.1016,4.0476,18298352.0
2014-05-12,4.1196,4.2095,4.2725,4.1106,45054374.0
2014-05-13,4.2185,4.1735,4.2275,4.1645,19177114.0
2014-05-14,4.1735,4.1645,4.2005,4.1555,15226470.0
2014-05-15,4.1645,4.1196,4.1915,4.1016,17665456.0
2014-05-16,4.1106,4.1645,4.1825,4.1016,17426299.0
2014-05-19,4.1376,4.1106,4.1645,4.0926,13441326.0
2014-05-20,4.1196,4.1016,4.1376,4.0926,9302423.0
2014-05-21,4.1016,4.1106,4.1196,4.0656,11083767.0
2014-05-22,4.1106,4.0926,4.1735,4.0926,13998229.0
2014-05-23,4.0926,4.1016,4.1196,4.0746,9239886.0
2014-05-26,4.1196,4.1286,4.1376,4.1016,11582370.0
2014-05-27,4.1376,4.0926,4.1376,4.0836,11452308.0
2014-05-28,4.0926,4.1196,4.1196,4.0746,10978869.0
2014-05-29,4.1196,4.0746,4.1376,4.0746,15449909.0
2014-05-30,4.0746,4.0746,4.1016,4.0656,12310550.0
2014-06-03,4.0746,4.0656,4.1106,4.0656,11328373.0
2014-06-04,4.0746,4.0386,4.0836,4.0206,18471553.0
2014-06-05,4.0386,4.0476,4.0656,4.0116,14695306.0
2014-06-06,4.0476,4.0206,4.0566,4.0026,14719749.0
2014-06-09,4.0206,4.0026,4.0476,4.0026,13533345.0
2014-06-10,4.0116,4.0476,4.0566,4.0026,15772503.0
2014-06-11,4.0386,4.0206,4.0476,4.0116,19317834.0
2014-06-12,4.0206,4.0746,4.1196,4.0026,58827846.0
2014-06-13,4.0566,4.0926,4.1106,4.0566,21103385.0
2014-06-16,4.0926,4.1016,4.1196,4.0836,20725841.0
2014-06-17,4.0926,4.0476,4.0926,4.0386,19803497.0
2014-06-18,4.0476,4.0206,4.0476,4.0116,18088324.0
2014-06-19,4.0206,3.9487,4.0296,3.9397,22070027.0
2014-06-20,3.9397,3.9667,3.9936,3.9397,15673986.0
2014-06-23,3.9757,3.9487,3.9847,3.9397,16669970.0
2014-06-24,3.9577,3.9757,3.9847,3.9397,12038964.0
2014-06-25,3.9667,3.9487,3.9757,3.9487,13850171.0
2014-06-26,3.9487,3.9667,3.9757,3.9397,16210444.0
2014-06-27,3.9757,3.9936,4.0296,3.9487,29196184.0
2014-06-30,3.9936,3.9847,4.0026,3.9757,29340077.0
2014-07-01,3.9847,3.9757,3.9936,3.9577,24886015.0
2014-07-02,3.9757,4.0116,4.0116,3.9577,35819049.0
2014-07-03,4.0026,4.0206,4.0386,3.9847,31516551.0
2014-07-04,4.0206,4.0026,4.0476,3.9936,21088443.0
2014-07-07,3.9936,3.9757,4.0116,3.9667,20312014.0
2014-07-08,3.9757,3.9847,3.9847,3.9577,17932427.0
2014-07-09,3.9936,3.9487,4.0206,3.9487,29474449.0
2014-07-10,3.9487,3.9487,3.9847,3.9307,35068795.0
2014-07-11,3.9487,3.9577,3.9847,3.9397,33352158.0
2014-07-14,3.9577,4.0116,4.0296,3.9397,76995788.0
2014-07-15,3.9936,4.0386,4.0656,3.9667,93054345.0
2014-07-16,4.0116,4.0206,4.0476,3.9936,51105984.0
2014-07-17,4.0206,4.0116,4.0656,3.9936,40053962.0
2014-07-18,4.0026,4.0116,4.0386,3.9847,33227352.0
2014-07-21,4.0116,4.0116,4.0386,3.9936,34878250.0
2014-07-22,4.0116,4.0386,4.0476,3.9936,51181524.0
2014-07-23,4.0296,4.0566,4.0656,4.0116,62090686.0
2014-07-24,4.0656,4.1196,4.1466,4.0476,100140226.0
2014-07-25,4.1106,4.1376,4.1555,4.0926,70532024.0
2014-07-28,4.1735,4.2455,4.2815,4.1555,112530702.0
2014-07-29,4.2455,4.2095,4.2455,4.1915,60731621.0
2014-07-30,4.2005,4.2185,4.2725,4.1825,60360101.0
2014-07-31,4.2095,4.2545,4.2635,4.2095,44270712.0
2014-08-01,4.2365,4.2275,4.3085,4.2275,73758691.0
2014-08-04,4.2275,4.2725,4.2725,4.2005,54133097.0
2014-08-05,4.2725,4.3354,4.3714,4.2635,68536027.0
2014-08-06,4.3444,4.4344,4.5423,4.2995,110774263.0
2014-08-07,4.4254,4.3624,4.4344,4.3354,61330373.0
2014-08-08,4.3903,4.3253,4.3903,4.2975,80152625.0
2014-08-11,4.3253,4.3624,4.381,4.3067,47156790.0
2014-08-12,4.3531,4.3346,4.3624,4.316,41406908.0
2014-08-13,4.3346,4.3439,4.3624,4.2975,43269013.0
2014-08-14,4.3439,4.3253,4.381,4.316,43704688.0
2014-08-18,4.4367,4.3903,4.4924,4.381,82237072.0
2014-08-19,4.381,4.4181,4.446,4.3717,49792399.0
2014-08-20,4.4181,4.4552,4.4831,4.3996,58550815.0
2014-08-21,4.4924,4.446,4.4924,4.3903,53488156.0
2014-08-22,4.446,4.4088,4.446,4.3996,34532468.0
2014-08-25,4.4088,4.3624,4.4181,4.3531,36385104.0
2014-08-26,4.3531,4.2975,4.381,4.2789,36011486.0
2014-08-27,4.2882,4.2696,4.3067,4.251,32255464.0
2014-08-28,4.2603,4.2696,4.3439,4.251,42501998.0
2014-08-29,4.2696,4.2975,4.3067,4.251,27698051.0
2014-09-01,4.3067,4.3067,4.3346,4.2882,35272072.0
2014-09-02,4.316,4.3439,4.3439,4.2882,49670297.0
2014-09-03,4.3439,4.4274,4.4738,4.3346,101061479.0
2014-09-04,4.4274,4.4274,4.4552,4.3903,51300239.0
2014-09-05,4.4088,4.4738,4.4924,4.3996,110634764.0
2014-09-09,4.4645,4.4738,4.5202,4.4181,72654864.0
2014-09-10,4.4552,4.4831,4.5017,4.4181,73988849.0
2014-09-11,4.4645,4.5666,4.5945,4.446,152107911.0
2014-09-12,4.5481,4.5759,4.6223,4.5017,131623334.0
2014-09-15,4.5759,4.5666,4.6502,4.5481,89971820.0
2014-09-16,4.5666,4.446,4.5759,4.4367,120397135.0
2014-09-17,4.446,4.5759,4.6409,4.4181,154686251.0
2014-09-18,4.5573,4.5388,4.6223,4.5109,83587987.0
2014-09-19,4.5388,4.5202,4.5573,4.4738,63297213.0
2014-09-22,4.5017,4.4088,4.5109,4.3996,72777638.0
2014-09-23,4.3996,4.446,4.4738,4.3996,40513454.0
2014-09-24,4.4274,4.5017,4.5017,4.4088,68442556.0
2014-09-25,4.5202,4.5109,4.5852,4.4831,97289234.0
2014-09-26,4.4924,4.5017,4.5295,4.4645,48171400.0
2014-09-29,4.5202,4.5295,4.5759,4.5017,63315502.0
2014-09-30,4.5388,4.5388,4.5666,4.5202,63199923.0
2014-10-08,4.5388,4.5945,4.6037,4.5295,107874907.0
2014-10-09,4.5945,4.5852,4.6037,4.5481,82183742.0
2014-10-10,4.5759,4.5481,4.6037,4.5295,77215252.0
2014-10-13,4.5295,4.6037,4.613,4.4738,112831171.0
2014-10-14,4.5945,4.5666,4.6316,4.5388,89368491.0
2014-10-15,4.5295,4.5202,4.5481,4.4738,97282279.0
2014-10-16,4.4924,4.5017,4.5945,4.4831,96014317.0
2014-10-17,4.5109,4.5388,4.5666,4.4552,115585600.0
2014-10-20,4.5481,4.5295,4.5573,4.5017,50017429.0
2014-10-21,4.5295,4.446,4.5295,4.4367,73404119.0
2014-10-22,4.446,4.4088,4.4738,4.3903,48283876.0
2014-10-23,4.3996,4.3253,4.4181,4.2975,66466312.0
2014-10-24,4.3253,4.2975,4.3717,4.2882,42187528.0
2014-10-27,4.2882,4.2789,4.2975,4.2696,35823115.0
2014-10-28,4.2882,4.3624,4.3717,4.2882,54788010.0
2014-10-29,4.381,4.4181,4.4367,4.3624,71002430.0
2014-10-30,4.4181,4.5017,4.5017,4.3996,104734753.0
2014-10-31,4.4831,4.5202,4.5666,4.4552,123283305.0
2014-11-03,4.5109,4.5481,4.613,4.5109,156084095.0
2014-11-04,4.613,4.8544,4.9657,4.6037,424172557.0
2014-11-05,4.8915,4.7708,4.9472,4.7523,201427168.0
2014-11-06,4.8079,4.7615,4.8079,4.6873,119521177.0
2014-11-07,4.7708,4.6873,4.8544,4.6687,126763703.0
2014-11-10,4.6966,4.7708,4.7894,4.6594,115487757.0
2014-11-11,4.7894,4.6316,4.7987,4.6037,131842054.0
2014-11-12,4.6316,4.6966,4.7058,4.613,85143608.0
2014-11-13,4.6873,4.6594,4.7058,4.6223,71979599.0
2014-11-14,4.6409,4.613,4.6594,4.5852,71076906.0
2014-11-17,4.6223,4.6594,4.7151,4.613,80729480.0
2014-11-18,4.6594,4.613,4.6687,4.5852,62975836.0
2014-11-19,4.5945,4.6037,4.6223,4.5759,40313101.0
2014-11-20,4.5945,4.613,4.6223,4.5759,35327672.0
2014-11-21,4.6223,4.6873,4.6966,4.613,83343956.0
2014-11-24,4.7523,4.7615,4.7987,4.7151,155449614.0
2014-11-25,4.7615,4.7894,4.8358,4.743,110878099.0
2014-11-26,4.8172,4.7801,4.8544,4.743,108155094.0
2014-11-27,4.7894,4.7987,4.8265,4.743,140021751.0
2014-11-28,4.7894,4.7894,4.7987,4.7244,129275516.0
2014-12-01,4.8079,4.8729,4.9843,4.7708,218675930.0
2014-12-02,4.8544,4.9936,5.0029,4.8265,221555523.0
2014-12-03,5.0214,5.0586,5.1699,4.9657,269935908.0
2014-12-04,5.0864,5.2349,5.2813,5.04,251181562.0
2014-12-05,5.3277,5.1514,5.5319,4.9843,332078808.0
2014-12-08,5.0957,5.6712,5.6712,5.04,444866118.0
2014-12-09,5.7361,5.4205,6.0981,5.3834,587346634.0
2014-12-10,5.4762,5.8197,5.8382,5.3927,336037800.0
2014-12-11,5.8661,5.764,5.9867,5.6619,246935880.0
2014-12-12,5.764,5.6897,5.8197,5.6247,178988936.0
2014-12-15,5.699,5.8104,5.8754,5.5319,351269735.0
2014-12-16,5.8382,5.8661,5.9403,5.8104,274296786.0
2014-12-17,5.8754,5.7268,5.8754,5.5505,290361299.0
2014-12-18,5.6897,5.7733,5.9032,5.6619,263303019.0
2014-12-19,5.7361,6.3487,6.3487,5.6712,757724462.0
2014-12-22,6.6457,6.2466,6.72,6.1631,697320435.0
2014-12-23,6.126,5.8568,6.1631,5.7268,258246363.0
2014-12-24,6.0146,5.7733,6.0239,5.6897,203653547.0
2014-12-25,5.8846,6.3487,6.3487,5.8661,504682582.0
2014-12-26,6.423,6.4415,6.6643,6.2373,631018782.0
2014-12-29,6.3951,6.6086,6.7478,6.2652,454356282.0
2014-12-30,6.5715,6.4787,6.655,6.3673,246061545.0
2014-12-31,6.5436,6.5529,6.7757,6.5065,250844921.0
2015-01-05,6.6457,6.6179,6.7293,6.4508,284942000.0
2015-01-06,6.6179,6.4508,6.6179,6.358,294460293.0
2015-01-07,6.4694,6.5436,6.6086,6.4601,196943196.0
2015-01-08,6.5344,6.3116,6.5344,6.2652,192470725.0
2015-01-09,6.2837,6.2281,6.4137,6.2188,190700359.0
2015-01-12,6.1538,5.931,6.1538,5.8754,188808199.0
2015-01-13,5.9403,5.9589,6.0053,5.9218,89152727.0
2015-01-14,5.9589,5.8661,5.996,5.8011,96357911.0
2015-01-15,5.8754,6.0703,6.0795,5.8475,128303989.0
2015-01-16,6.0888,6.0981,6.1909,6.0331,121133613.0
2015-01-19,5.7361,5.5319,5.9032,5.4855,225917384.0
2015-01-20,5.5134,5.5783,5.6433,5.467,153324403.0
2015-01-21,5.5876,5.7733,5.7918,5.5226,173285485.0
2015-01-22,5.7547,5.8197,5.8661,5.7083,152684095.0
2015-01-23,5.8011,5.7268,5.8754,5.6804,132886707.0
2015-01-26,5.7454,5.8197,5.8289,5.7361,99741284.0
2015-01-27,5.8289,5.8939,5.931,5.7733,159418591.0
2015-01-28,5.8754,5.7733,5.8939,5.7547,96002750.0
2015-01-29,5.7268,5.6897,5.7825,5.6712,94855616.0
2015-01-30,5.7176,5.6804,5.764,5.6619,98084306.0
2015-02-02,5.6247,5.5969,5.6804,5.5783,67214470.0
2015-02-03,5.6247,5.6804,5.6897,5.5876,60174353.0
2015-02-04,5.6897,5.6433,5.7268,5.6433,63310089.0
2015-02-05,5.7361,5.5876,5.7547,5.5876,86955060.0
2015-02-06,5.5598,5.4113,5.5876,5.3649,96872066.0
2015-02-09,5.4113,5.3834,5.4391,5.3463,50658569.0
2015-02-10,5.3834,5.4762,5.5226,5.3741,55408400.0
2015-02-11,5.4948,5.5412,5.5969,5.4762,60960194.0
2015-02-12,5.5505,5.5691,5.634,5.4855,63972657.0
2015-02-13,5.5969,5.6155,5.6712,5.5783,71157446.0
2015-02-16,5.6155,5.634,5.6804,5.6155,48540006.0
2015-02-17,5.6526,5.6433,5.6712,5.634,47043417.0
2015-02-25,5.6619,5.5969,5.6804,5.5783,59615516.0
2015-02-26,5.5969,5.8754,5.8754,5.5876,187419958.0
2015-02-27,5.8382,5.8104,5.8568,5.7825,107075302.0
2015-03-02,5.8475,5.8939,5.996,5.8104,136733438.0
2015-03-03,5.8661,5.7268,5.8661,5.7176,120353490.0
2015-03-04,5.7454,5.8197,5.8754,5.7176,99105367.0
2015-03-05,5.7825,5.8011,5.8197,5.7268,88312233.0
2015-03-06,5.8011,5.7733,5.8289,5.7547,66685938.0
2015-03-09,5.7454,5.8289,5.8289,5.6712,96671751.0
2015-03-10,5.8104,5.8104,5.8661,5.7918,85039766.0
2015-03-11,5.8104,5.7733,5.8568,5.7547,81555656.0
2015-03-12,5.7733,5.8011,5.8289,5.7361,79684970.0
2015-03-13,5.8289,5.8475,5.8939,5.8104,111881284.0
2015-03-16,5.8661,5.9403,5.9403,5.8568,142270067.0
2015-03-17,5.9589,6.1167,6.2466,5.9589,269085170.0
2015-03-18,6.126,6.2002,6.2281,6.0888,207372301.0
2015-03-19,6.2095,6.2745,6.4044,6.1445,237314391.0
2015-03-20,6.2837,6.2188,6.3116,6.1724,175291476.0
2015-03-23,6.2652,6.3116,6.3487,6.2281,211095340.0
2015-03-24,6.3302,6.2188,6.3487,6.0795,250913378.0
2015-03-25,6.2095,6.3116,6.3858,6.1445,236949418.0
2015-03-26,6.3116,6.4044,6.5529,6.2652,288381674.0
2015-03-27,6.4323,6.3766,6.4787,6.3302,187066094.0
2015-03-30,6.4787,7.017,7.017,6.4415,497644305.0
2015-03-31,7.2398,6.7942,7.2398,6.7757,572201019.0
2015-04-01,6.7942,6.9242,7.0077,6.7757,270235708.0
2015-04-02,6.9335,6.8685,6.952,6.7664,224365041.0
2015-04-03,6.8685,6.9335,7.0263,6.8499,240811283.0
2015-04-07,7.0634,7.1748,7.3883,7.0634,332263992.0
2015-04-08,7.1934,7.1934,7.2862,7.0634,296918288.0
2015-04-09,7.2119,6.9335,7.2398,6.8221,284194811.0
2015-04-10,6.9149,6.9892,7.0077,6.8499,192942549.0
2015-04-13,7.0077,7.147,7.2026,6.9428,315585869.0
2015-04-14,7.1562,7.2955,7.4625,7.0634,371604217.0
2015-04-15,7.1841,6.9428,7.1841,6.8778,317373317.0
2015-04-16,6.8407,7.0263,7.1284,6.7293,238985374.0
2015-04-17,7.0634,7.4161,7.6482,7.0356,577614310.0
2015-04-20,7.2583,7.5275,7.9823,7.1562,649894711.0
2015-04-21,7.5089,7.5739,7.5832,7.2955,316089312.0
2015-04-22,7.611,7.7131,7.8338,7.5553,339894638.0
2015-04-23,7.7317,7.676,7.7874,7.5646,315451444.0
2015-04-24,7.5553,7.4811,7.5925,7.3697,279105204.0
2015-04-27,7.7781,7.7317,7.7781,7.5182,393024075.0
2015-04-28,7.6574,7.4161,7.741,7.3326,296713255.0
2015-04-29,7.379,7.4254,7.5368,7.2398,220879499.0
2015-04-30,7.4161,7.2955,7.4811,7.2955,190162024.0
2015-05-04,7.314,7.4068,7.4997,7.3047,189471978.0
2015-05-05,7.4068,6.8963,7.4254,6.8314,283915266.0
2015-05-06,6.9149,6.6643,7.1005,6.6179,209313750.0
2015-05-07,6.655,6.5715,6.7571,6.5622,149366249.0
2015-05-08,6.6736,6.7386,6.7386,6.5715,135125367.0
2015-05-11,6.8221,7.0541,7.1098,6.7014,242155984.0
2015-05-12,7.0077,7.0356,7.0913,6.9706,169533626.0
2015-05-13,7.0727,7.1191,7.3883,7.0356,257025771.0
2015-05-14,7.1191,6.9892,7.1191,6.8963,158920621.0
2015-05-15,7.0449,6.9799,7.147,6.8128,212510638.0
2015-05-18,6.9892,6.8871,7.082,6.8778,157403791.0
2015-05-19,6.9242,7.1562,7.3233,6.9242,261250236.0
2015-05-20,7.1655,7.1377,7.2676,7.1005,259343027.0
2015-05-21,7.1377,7.5182,7.6018,7.017,413361347.0
2015-05-22,7.5832,7.5275,7.6296,7.379,397873229.0
2015-05-25,7.4904,7.7317,7.8524,7.444,401394923.0
2015-05-26,7.8245,7.8616,7.9452,7.611,470761360.0
2015-05-27,7.8709,8.0937,8.2144,7.6296,567351568.0
2015-05-28,8.1679,8.0287,8.9012,7.8895,859785797.0
2015-05-29,8.1679,8.2886,8.465,7.5646,670062714.0
2015-06-02,9.1147,9.1147,9.1147,9.1147,29543340.0
2015-06-03,10.0243,9.6345,10.0243,9.1611,828564213.0
2015-06-04,9.3653,9.4024,9.4952,8.7156,456283619.0
2015-06-05,9.4674,9.3839,9.5973,9.1889,452781371.0
2015-06-08,9.4581,9.486,9.6066,9.3746,416043489.0
2015-06-09,9.5324,9.291,9.5695,9.2075,322803609.0
2015-06-10,9.2539,9.2446,9.3931,9.0311,244595408.0
2015-06-11,9.2446,9.3653,9.4395,9.1797,279079641.0
2015-06-12,9.3839,9.5788,10.0057,9.1889,490329768.0
2015-06-15,9.4674,9.2632,9.5138,9.2446,299840583.0
2015-06-16,9.1982,8.7527,9.2446,8.632,251801794.0
2015-06-17,8.6877,8.8177,8.8734,8.3536,235473186.0
2015-06-18,8.7527,8.4835,8.9012,8.4464,178749391.0
2015-06-19,8.3629,7.7317,8.465,7.7039,204898050.0
2015-06-23,7.7595,7.973,7.9823,7.2862,219795923.0
2015-06-24,8.0566,8.2051,8.2329,7.973,219791651.0
2015-06-25,8.2329,8.0937,8.5763,7.8988,252635963.0
2015-06-26,7.8895,7.3883,8.0937,7.2862,268927906.0
2015-06-29,7.6574,7.0356,7.7503,6.655,283172119.0
2015-06-30,7.0541,7.5275,7.5646,6.6457,278495692.0
2015-07-01,7.4997,7.0449,7.6203,6.9335,219950132.0
2015-07-02,7.1284,6.5622,7.2305,6.4694,220813331.0
2015-07-03,6.4787,5.9032,6.6272,5.9032,250804146.0
2015-07-06,6.4508,5.9774,6.4508,5.5783,251747073.0
2015-07-07,5.7733,5.5598,5.9774,5.3834,307333161.0
2015-07-08,5.0214,5.0029,5.1885,5.0029,338447528.0
2015-07-09,5.0029,5.5041,5.5041,4.6409,321708108.0
2015-07-10,5.6155,6.0517,6.0517,5.5598,309360131.0
2015-07-13,6.2002,6.655,6.655,6.0331,433076039.0
2015-07-14,6.4137,6.2281,6.7757,6.1352,353555856.0
2015-07-15,6.0424,5.6062,6.126,5.6062,237573243.0
2015-07-16,5.6062,5.7176,5.8939,5.3556,185868597.0
2015-07-17,5.7361,6.0239,6.1074,5.7176,185784264.0
2015-07-20,6.0146,6.0239,6.1724,5.9032,194345532.0
2015-07-21,5.931,6.0703,6.1445,5.8754,153723976.0
2015-07-22,6.0703,6.0703,6.1352,5.9032,156013695.0
2015-07-23,6.0517,6.2466,6.2837,5.996,221209709.0
2015-07-24,6.2188,6.0795,6.4137,6.0331,240443388.0
2015-07-27,5.8846,5.4762,5.9774,5.4762,216359359.0
2015-07-28,5.337,5.4298,5.5041,4.9936,191526691.0
2015-07-29,5.4762,5.6712,5.6897,5.3834,130576997.0
2015-07-30,5.634,5.4484,5.7733,5.4298,130670909.0
